Temperature,Humidity,HeartRate,SpO2,HeatIndex,Label
28.36,63.03,124.4,96.7,32.37,WARNING
43.11,65.78,134.5,95.0,57.88,CRITICAL
30.91,71.28,123.7,92.6,37.39,DANGER
33.82,56.2,145.1,94.2,39.56,DANGER
31.53,62.21,86.0,97.5,37.0,SAFE
29.37,60.72,139.1,97.5,33.55,WARNING
27.31,54.44,96.5,100.0,29.81,SAFE
33.31,52.42,140.1,96.6,38.13,WARNING
37.3,55.54,175.9,91.6,44.94,CRITICAL
35.31,92.61,157.6,97.1,48.72,DANGER
33.01,51.12,142.5,96.0,37.47,WARNING
32.75,50.17,150.1,94.3,36.94,DANGER
35.78,50.46,135.0,96.5,41.52,WARNING
22.43,23.52,71.7,95.9,20.53,SAFE
35.03,37.49,99.3,96.6,37.98,WARNING
29.87,82.69,98.2,97.7,37.33,SAFE
36.15,77.98,182.2,90.0,47.51,CRITICAL
36.98,80.65,158.3,94.1,49.6,CRITICAL
36.93,59.84,137.9,97.3,45.23,WARNING
31.24,32.51,112.1,96.5,32.11,WARNING
34.18,40.97,126.8,98.5,37.42,WARNING
41.36,49.36,180.4,93.0,50.21,CRITICAL
23.76,22.56,85.9,98.5,21.94,SAFE
34.86,27.14,125.9,95.0,35.84,WARNING
30.26,50.88,128.7,97.0,33.46,WARNING
36.81,72.97,132.2,95.0,47.71,DANGER
28.81,52.5,119.2,95.5,31.64,WARNING
36.99,75.8,148.7,94.8,48.61,DANGER
41.48,69.13,168.7,89.8,55.6,CRITICAL
29.95,21.26,114.0,96.0,28.9,WARNING
46.41,60.04,148.6,88.0,62.72,CRITICAL
42.2,71.31,172.0,92.8,57.61,CRITICAL
31.31,67.82,81.5,96.9,37.51,SAFE
29.02,52.11,90.8,97.4,31.89,SAFE
26.58,55.74,60.4,96.8,28.96,SAFE
42.82,67.88,131.3,96.2,57.9,DANGER
39.24,62.69,153.3,94.2,49.82,DANGER
40.66,59.55,150.9,93.8,51.61,CRITICAL
43.6,85.48,158.8,96.1,64.64,CRITICAL
33.43,44.76,124.0,96.3,37.01,WARNING
22.69,65.38,104.8,95.5,24.62,WARNING
37.05,71.06,160.1,94.1,47.75,DANGER
25.29,47.37,85.1,98.1,26.31,SAFE
35.95,60.45,155.0,94.0,43.73,DANGER
40.13,69.62,157.3,94.5,53.12,DANGER
34.21,38.46,132.3,97.2,37.02,WARNING
39.36,58.67,162.5,92.0,49.1,CRITICAL
22.27,24.53,102.4,98.1,20.44,SAFE
40.8,74.43,168.5,93.8,55.63,DANGER
36.19,46.24,159.5,93.9,41.31,DANGER
24.14,54.64,112.8,96.8,25.56,WARNING
37.67,28.42,144.8,94.7,39.76,DANGER
37.52,78.55,161.5,89.0,50.19,CRITICAL
32.33,57.01,141.1,93.8,37.41,WARNING
40.32,92.89,180.6,90.8,59.23,CRITICAL
39.85,64.55,135.2,94.2,51.38,DANGER
27.32,65.57,120.4,97.7,31.15,WARNING
38.22,71.72,173.9,94.5,50.03,CRITICAL
37.68,47.84,141.7,95.1,43.91,DANGER
31.46,81.6,157.4,94.5,39.84,DANGER
42.72,87.62,181.6,92.6,63.23,CRITICAL
43.37,68.15,190.0,92.8,59.1,CRITICAL
30.41,82.35,108.6,94.5,38.18,WARNING
42.08,72.15,162.5,94.1,57.6,CRITICAL
40.85,58.79,150.6,94.8,51.75,DANGER
26.04,39.36,87.5,97.9,26.41,WARNING
43.65,59.45,140.7,94.5,57.1,DANGER
43.62,63.43,153.5,91.0,58.23,CRITICAL
41.49,43.39,133.2,96.3,48.87,DANGER
38.76,49.56,138.8,92.7,46.0,DANGER
32.09,53.26,125.8,96.5,36.45,WARNING
42.38,80.83,170.4,90.8,60.59,CRITICAL
28.73,47.98,77.1,96.5,30.95,SAFE
29.42,43.1,50.4,98.5,31.23,SAFE
31.4,98.0,140.2,92.4,42.22,DANGER
24.13,73.98,98.7,97.9,27.45,SAFE
40.64,80.8,155.2,95.5,56.9,DANGER
32.52,82.42,113.9,96.4,41.78,WARNING
38.96,59.68,131.3,92.3,48.64,DANGER
22.47,33.31,73.5,97.9,21.45,SAFE
25.26,46.19,89.8,97.9,26.15,SAFE
27.67,29.61,84.2,97.3,27.28,SAFE
22.41,41.88,84.4,96.8,22.14,SAFE
37.84,67.73,138.7,94.1,48.47,DANGER
31.42,20.2,64.5,96.9,30.48,SAFE
42.84,70.86,169.1,91.8,58.8,CRITICAL
42.9,84.66,167.3,93.0,62.81,CRITICAL
42.69,68.11,166.0,92.4,57.71,CRITICAL
24.15,37.6,88.6,98.6,23.88,SAFE
27.73,40.37,98.0,99.3,28.68,SAFE
24.65,54.12,74.7,97.5,26.18,SAFE
32.83,56.26,137.3,98.6,38.05,WARNING
35.34,92.32,157.5,95.0,48.73,DANGER
36.67,55.02,120.0,96.7,43.81,WARNING
27.84,10.02,108.7,98.7,25.08,SAFE
33.01,72.48,136.9,93.1,41.0,DANGER
18.54,49.56,97.2,97.0,18.02,SAFE
35.78,73.87,142.7,93.9,46.03,DANGER
34.32,38.94,145.3,97.3,37.25,WARNING
40.04,73.66,135.2,94.7,53.93,CRITICAL
42.61,81.01,159.8,92.8,61.13,CRITICAL
24.74,41.8,50.0,95.9,25.02,SAFE
31.98,31.43,78.0,98.4,32.9,SAFE
24.83,10.56,120.1,97.6,21.91,SAFE
32.82,33.06,121.1,97.3,34.23,WARNING
26.98,26.0,111.7,98.0,26.02,SAFE
24.16,39.22,82.3,97.4,24.05,WARNING
37.57,70.05,143.6,94.9,48.47,DANGER
37.37,62.06,115.1,97.3,46.42,WARNING
29.95,30.5,124.3,96.9,30.19,SAFE
30.36,48.62,87.6,97.4,33.28,SAFE
46.5,78.55,183.0,92.2,69.2,CRITICAL
36.14,60.92,156.7,91.8,44.13,DANGER
41.65,68.28,182.7,92.0,55.71,CRITICAL
37.01,65.72,152.1,92.6,46.58,DANGER
36.82,88.98,138.7,94.8,50.99,DANGER
35.54,70.6,136.3,94.8,44.99,DANGER
45.04,64.24,164.0,91.2,61.31,CRITICAL
37.06,41.55,143.2,91.1,41.66,DANGER
28.9,44.54,80.9,97.2,30.73,SAFE
33.83,85.79,179.0,88.2,44.69,CRITICAL
42.04,63.05,175.5,92.4,55.07,CRITICAL
43.07,59.41,173.3,96.6,56.0,CRITICAL
31.87,69.5,118.6,98.5,38.65,WARNING
36.59,70.42,129.0,96.5,46.79,WARNING
32.41,62.35,114.7,96.1,38.39,WARNING
35.08,46.78,140.2,93.9,39.77,WARNING
27.29,36.39,78.6,97.6,27.64,SAFE
27.06,48.58,89.1,98.2,28.78,SAFE
36.94,57.76,169.3,94.3,44.82,DANGER
23.84,31.88,90.3,96.9,22.94,SAFE
43.31,49.1,188.5,90.7,53.48,CRITICAL
35.51,48.48,145.6,97.3,40.73,DANGER
23.65,47.43,107.5,98.2,24.21,SAFE
42.35,88.43,190.0,96.3,62.62,CRITICAL
40.83,51.53,188.6,94.1,49.88,CRITICAL
46.41,69.99,177.1,90.9,66.1,CRITICAL
24.44,51.46,117.6,97.4,25.62,SAFE
31.25,44.69,134.6,98.4,33.95,WARNING
33.41,63.32,138.5,96.4,40.13,WARNING
36.71,54.83,152.7,94.2,43.85,DANGER
28.03,37.35,90.3,98.0,28.69,SAFE
40.06,55.63,190.0,91.3,49.59,CRITICAL
26.4,41.35,60.5,99.5,27.09,SAFE
30.55,78.47,99.4,98.2,37.85,SAFE
38.93,84.1,166.8,92.2,54.19,CRITICAL
42.65,87.14,164.6,91.7,62.95,CRITICAL
20.46,51.51,77.3,97.6,20.54,SAFE
35.89,39.22,120.2,99.1,39.5,WARNING
44.74,55.19,176.9,89.8,57.88,CRITICAL
33.13,36.07,111.0,98.2,35.14,WARNING
45.73,80.99,146.0,95.2,68.2,CRITICAL
29.25,54.33,124.9,96.3,32.52,WARNING
38.19,73.54,178.6,94.5,50.37,CRITICAL
36.95,80.3,151.1,92.1,49.46,DANGER
32.98,59.62,148.3,96.3,38.83,DANGER
38.6,61.07,158.0,93.9,48.34,DANGER
33.2,85.65,138.6,91.2,43.53,DANGER
29.18,62.45,124.9,97.1,33.49,WARNING
39.77,81.57,148.7,92.9,55.3,CRITICAL
37.17,84.53,148.0,93.2,50.76,DANGER
39.48,89.75,150.8,92.2,56.64,CRITICAL
39.24,45.32,144.2,95.2,45.79,DANGER
26.78,50.08,78.4,97.6,28.58,SAFE
31.15,55.12,137.3,97.2,35.36,WARNING
35.73,43.3,132.4,96.2,40.06,WARNING
37.29,72.41,162.3,88.7,48.46,CRITICAL
20.9,51.39,93.2,100.0,21.08,SAFE
38.08,90.35,190.0,93.5,53.84,CRITICAL
34.64,64.49,112.5,95.8,42.33,WARNING
27.02,33.68,98.0,98.9,26.97,SAFE
45.33,68.79,165.1,92.0,63.37,CRITICAL
36.31,76.1,139.7,93.1,47.43,DANGER
27.44,80.22,96.0,96.3,33.09,SAFE
20.91,63.0,104.3,97.5,22.04,SAFE
39.83,64.63,168.2,89.6,51.35,CRITICAL
37.04,41.28,124.0,96.7,41.57,WARNING
21.73,13.07,101.0,97.3,18.85,SAFE
40.99,79.14,154.4,93.0,57.22,CRITICAL
30.98,39.2,93.5,98.6,32.76,SAFE
29.36,59.91,127.2,93.9,33.41,WARNING
34.27,70.23,124.6,95.0,42.74,WARNING
38.6,52.08,182.4,91.8,46.31,CRITICAL
39.22,72.14,135.1,94.2,52.0,DANGER
37.03,41.65,141.6,94.1,41.64,DANGER
37.68,61.01,149.8,93.3,46.74,DANGER
35.71,71.69,153.1,96.9,45.49,DANGER
26.64,51.39,116.4,98.3,28.54,SAFE
35.75,71.73,144.9,93.6,45.57,DANGER
37.55,43.42,124.9,96.1,42.77,WARNING
31.36,24.03,129.4,96.0,30.98,WARNING
37.91,89.28,178.3,94.5,53.25,CRITICAL
37.51,71.21,181.1,93.4,48.61,CRITICAL
28.96,54.37,112.5,96.6,32.1,WARNING
27.14,34.98,97.0,98.5,27.28,SAFE
34.52,74.66,146.5,93.5,43.96,DANGER
25.15,37.35,91.5,95.8,25.07,SAFE
29.74,51.79,110.9,97.2,32.85,SAFE
26.46,44.31,109.4,99.0,27.49,SAFE
30.78,70.19,119.4,98.1,37.01,WARNING
41.81,79.31,171.1,95.5,58.96,CRITICAL
38.93,55.76,177.9,96.4,47.69,CRITICAL
26.25,54.74,99.3,97.1,28.39,SAFE
29.68,61.5,90.3,99.6,34.11,SAFE
29.88,65.51,132.2,97.8,34.96,WARNING
30.61,72.1,111.1,97.5,37.03,WARNING
36.74,61.57,140.8,93.3,45.27,DANGER
31.34,48.22,108.3,96.4,34.6,WARNING
34.16,61.1,131.9,96.1,40.95,WARNING
36.33,44.33,136.0,93.3,41.14,DANGER
22.24,41.73,101.5,96.1,21.92,SAFE
31.3,79.37,153.9,96.0,39.22,WARNING
37.92,76.57,170.4,89.6,50.52,CRITICAL
31.97,37.76,124.2,96.0,33.86,WARNING
42.91,84.62,163.6,91.4,62.83,CRITICAL
43.62,82.77,184.5,91.8,63.89,CRITICAL
41.2,51.81,186.0,91.6,50.58,CRITICAL
22.17,31.4,99.3,97.4,20.93,SAFE
39.5,94.4,152.6,94.6,57.79,DANGER
46.35,79.63,148.0,90.0,69.21,CRITICAL
29.08,59.04,141.0,97.0,32.89,WARNING
33.4,91.8,132.8,93.4,44.93,DANGER
31.94,26.52,125.0,95.6,32.07,WARNING
39.2,76.13,163.5,91.2,52.87,CRITICAL
36.31,51.84,140.1,97.8,42.6,DANGER
39.42,79.23,177.9,91.7,54.05,CRITICAL
39.69,89.64,174.8,91.8,57.07,CRITICAL
30.43,32.67,69.3,99.6,31.1,SAFE
39.37,59.67,177.1,91.0,49.36,CRITICAL
31.79,71.4,117.5,98.1,38.83,WARNING
27.98,49.04,85.5,98.4,30.07,SAFE
44.97,82.67,183.9,91.1,66.95,CRITICAL
31.13,43.45,116.9,98.4,33.59,WARNING
39.7,51.69,155.9,90.3,48.03,DANGER
43.56,85.36,147.7,88.8,64.5,CRITICAL
24.54,58.33,91.5,97.3,26.45,SAFE
42.39,87.96,190.0,92.8,62.59,CRITICAL
28.88,73.33,90.0,98.8,34.48,SAFE
42.67,87.72,153.0,95.6,63.15,CRITICAL
31.85,61.99,156.0,94.0,37.46,DANGER
44.95,56.21,154.7,89.3,58.59,CRITICAL
38.67,68.39,151.2,95.6,50.11,DANGER
34.19,46.91,112.6,96.6,38.48,WARNING
20.31,63.53,112.6,99.4,21.29,SAFE
39.78,70.26,171.7,93.7,52.61,CRITICAL
45.07,58.72,190.0,93.9,59.62,CRITICAL
30.96,39.01,120.2,94.6,32.71,WARNING
24.72,12.03,92.7,95.2,21.96,SAFE
30.66,35.52,127.5,98.2,31.8,WARNING
29.45,56.41,68.4,96.3,33.08,SAFE
36.3,90.11,153.7,97.1,50.19,DANGER
44.3,59.19,174.1,93.4,58.27,CRITICAL
29.58,74.99,141.2,93.8,35.8,WARNING
24.63,41.22,86.0,98.1,24.84,SAFE
37.38,88.43,151.2,93.5,52.01,DANGER
36.24,89.16,144.0,96.5,49.88,WARNING
20.95,54.52,96.9,96.9,21.4,SAFE
35.11,88.58,147.2,92.4,47.59,DANGER
25.37,58.15,115.6,98.4,27.57,SAFE
35.97,63.82,148.4,93.8,44.42,DANGER
28.77,25.69,138.5,99.1,28.1,WARNING
21.7,55.61,70.1,96.9,22.45,SAFE
37.62,59.66,150.6,91.4,46.35,DANGER
33.56,67.85,106.3,96.4,41.14,WARNING
42.81,54.64,165.6,92.5,54.17,CRITICAL
35.69,57.48,149.8,95.8,42.73,DANGER
41.43,73.73,161.6,92.1,56.71,CRITICAL
27.87,70.09,127.8,96.4,32.52,WARNING
38.3,87.19,160.9,89.7,53.59,CRITICAL
39.97,79.38,178.9,91.5,55.18,CRITICAL
41.85,89.53,131.7,98.2,61.78,DANGER
35.22,62.32,104.0,99.1,42.88,SAFE
25.01,51.14,130.4,97.6,26.34,WARNING
43.13,70.29,183.6,92.3,59.22,CRITICAL
29.26,44.48,76.1,99.4,31.2,SAFE
31.51,46.17,92.0,99.2,34.54,SAFE
23.7,53.15,81.8,99.4,24.83,SAFE
33.43,43.11,125.6,96.5,36.74,WARNING
19.77,72.43,105.4,98.4,21.26,SAFE
32.21,71.78,113.9,96.8,39.56,WARNING
30.98,47.12,103.6,98.5,33.93,WARNING
38.19,66.15,146.1,93.4,48.74,CRITICAL
27.31,73.57,134.6,97.8,32.1,WARNING
22.06,85.12,115.0,99.5,25.5,SAFE
21.98,47.76,104.8,98.7,22.13,SAFE
37.95,70.29,148.8,93.6,49.22,CRITICAL
34.27,33.77,114.4,95.3,36.26,WARNING
18.0,58.76,90.1,99.0,17.99,SAFE
42.31,84.03,154.3,88.3,61.31,CRITICAL
37.12,73.91,150.1,92.8,48.46,DANGER
35.15,41.86,120.4,96.2,38.95,WARNING
37.25,64.95,153.8,96.9,46.83,WARNING
41.97,89.27,188.6,93.3,61.98,CRITICAL
22.09,60.78,100.7,98.6,23.41,SAFE
25.87,25.14,102.1,97.1,24.62,SAFE
32.18,85.38,152.1,93.8,41.66,DANGER
27.93,29.26,78.8,97.2,27.55,SAFE
28.33,70.36,111.5,95.4,33.25,WARNING
45.18,82.21,167.8,88.0,67.3,CRITICAL
29.23,41.39,128.7,97.6,30.75,WARNING
30.54,37.24,124.9,96.7,31.89,WARNING
36.08,65.54,154.8,92.9,44.94,DANGER
37.52,52.67,138.3,95.5,44.69,DANGER
35.23,98.0,187.1,95.8,49.57,CRITICAL
28.79,52.95,111.2,97.5,31.68,SAFE
41.9,54.04,175.2,88.0,52.39,CRITICAL
30.18,60.81,128.6,95.0,34.75,WARNING
22.35,35.08,114.7,99.2,21.47,SAFE
40.2,67.42,137.3,94.2,52.72,DANGER
34.9,39.12,116.1,96.1,38.09,WARNING
35.52,26.83,148.7,95.4,36.62,DANGER
30.73,67.51,138.7,98.0,36.55,WARNING
28.34,20.92,91.2,97.2,26.99,SAFE
41.28,72.66,152.1,89.0,56.12,CRITICAL
37.78,59.33,132.3,96.8,46.55,WARNING
33.57,28.9,128.5,99.4,34.51,WARNING
40.34,42.92,171.0,92.2,46.94,CRITICAL
27.13,45.98,107.3,98.6,28.57,SAFE
34.32,42.37,120.5,95.9,37.86,WARNING
42.37,87.33,175.7,95.9,62.36,CRITICAL
36.65,52.36,159.3,91.9,43.24,DANGER
40.29,92.97,144.0,92.4,59.17,CRITICAL
27.41,56.4,113.1,97.4,30.18,SAFE
24.43,35.03,91.3,99.6,23.96,SAFE
32.93,55.83,154.6,95.4,38.13,DANGER
41.62,66.56,153.8,93.7,55.2,CRITICAL
29.65,44.66,96.8,96.7,31.76,SAFE
35.05,92.21,178.4,91.9,48.13,CRITICAL
38.77,51.74,127.1,97.3,46.51,WARNING
33.95,43.33,115.1,96.5,37.51,WARNING
35.85,35.89,139.7,93.3,38.81,DANGER
27.2,40.1,95.9,98.2,27.96,SAFE
33.75,56.55,133.1,95.4,39.5,WARNING
21.52,41.03,108.8,96.8,20.99,SAFE
39.09,57.89,121.2,98.0,48.45,WARNING
31.87,50.53,131.0,95.6,35.72,WARNING
41.28,45.0,151.8,98.3,48.96,DANGER
30.17,49.05,54.0,97.7,33.08,SAFE
37.46,89.47,186.6,93.3,52.39,CRITICAL
41.48,86.01,157.8,89.5,60.02,CRITICAL
34.41,80.82,125.9,96.5,44.86,WARNING
40.75,71.43,127.2,93.8,54.77,DANGER
35.11,73.37,142.7,93.2,44.75,DANGER
30.51,39.83,87.3,97.6,32.23,SAFE
31.11,50.66,131.6,98.5,34.65,WARNING
31.77,33.38,89.4,100.0,32.92,SAFE
34.89,17.49,140.4,98.9,34.11,WARNING
35.16,80.77,128.2,97.9,46.23,WARNING
36.84,66.67,134.3,93.5,46.48,DANGER
37.91,82.72,143.8,94.1,51.83,DANGER
40.1,52.5,168.4,94.8,48.89,CRITICAL
35.27,70.85,141.3,97.9,44.56,WARNING
33.86,65.01,139.3,95.0,41.14,DANGER
27.98,53.73,158.7,95.8,30.65,WARNING
42.42,54.24,147.1,94.3,53.36,DANGER
37.86,89.11,189.4,91.9,53.13,CRITICAL
29.22,60.58,100.9,99.0,33.3,SAFE
24.57,31.62,100.6,97.1,23.78,SAFE
20.93,43.36,74.0,98.2,20.47,SAFE
24.93,65.74,77.6,98.3,27.75,SAFE
22.13,17.0,72.8,98.0,19.62,SAFE
38.86,56.26,190.0,93.2,47.69,CRITICAL
37.97,63.91,134.2,93.8,47.87,DANGER
36.38,67.11,157.1,94.8,45.76,DANGER
41.75,42.31,169.7,93.9,49.0,CRITICAL
34.15,59.78,113.2,97.4,40.69,WARNING
22.8,24.8,96.8,97.1,21.06,SAFE
42.8,83.01,162.0,91.6,62.11,CRITICAL
33.09,50.3,112.7,97.9,37.46,WARNING
37.66,70.87,145.6,98.1,48.81,DANGER
31.18,52.98,127.3,96.1,35.08,WARNING
23.15,41.87,112.3,98.8,23.06,SAFE
37.68,84.6,160.6,91.9,51.79,DANGER
43.96,84.89,187.8,91.8,65.29,CRITICAL
32.74,10.0,77.3,97.5,30.37,SAFE
29.57,46.15,112.6,94.8,31.86,WARNING
33.27,54.51,119.9,96.2,38.42,WARNING
35.49,50.04,83.9,98.6,40.99,SAFE
27.16,63.1,93.4,96.4,30.63,SAFE
36.01,76.61,140.5,96.8,46.97,WARNING
45.07,75.86,161.4,92.1,65.04,CRITICAL
30.37,63.13,125.8,95.9,35.37,WARNING
32.91,53.67,109.2,95.2,37.74,WARNING
32.47,29.89,88.5,97.9,33.26,SAFE
32.54,86.22,132.5,98.6,42.43,WARNING
29.8,27.17,102.0,99.6,29.54,SAFE
32.18,57.18,116.2,96.0,37.22,WARNING
38.6,57.07,162.3,96.9,47.43,CRITICAL
35.49,56.36,139.1,97.2,42.19,WARNING
43.01,80.07,175.3,89.3,61.74,CRITICAL
26.14,51.04,83.8,98.0,27.83,SAFE
41.98,66.62,178.8,94.4,55.92,CRITICAL
39.9,61.08,124.9,96.9,50.63,WARNING
35.4,94.94,128.6,98.1,49.34,WARNING
44.16,67.49,186.0,94.1,60.51,CRITICAL
24.38,43.8,73.7,97.4,24.78,SAFE
37.72,79.92,167.1,89.7,50.86,CRITICAL
41.15,65.6,168.4,95.3,54.05,CRITICAL
35.83,58.72,136.4,97.2,43.19,WARNING
32.09,21.2,65.8,99.3,31.42,SAFE
38.65,66.3,156.3,92.3,49.61,CRITICAL
47.0,78.2,178.2,91.9,70.26,CRITICAL
31.18,43.95,50.0,99.5,33.74,SAFE
26.57,48.69,95.7,98.9,28.13,SAFE
34.72,80.57,165.4,94.1,45.38,DANGER
19.42,60.56,73.6,97.2,19.91,SAFE
22.84,49.87,106.2,97.4,23.41,SAFE
39.37,34.17,161.9,94.4,43.38,DANGER
43.96,84.9,185.9,92.5,65.29,CRITICAL
37.52,64.44,163.2,92.4,47.19,DANGER
34.48,67.33,145.5,97.4,42.57,WARNING
42.6,68.3,165.0,90.0,57.58,CRITICAL
25.46,64.68,105.6,98.0,28.38,SAFE
36.51,74.02,155.9,94.1,47.38,DANGER
46.17,51.61,150.0,93.8,59.41,CRITICAL
45.06,65.2,182.0,92.3,61.66,CRITICAL
36.64,47.76,132.6,97.5,42.31,WARNING
37.58,60.49,146.7,94.4,46.46,DANGER
33.45,83.94,139.5,96.6,43.7,WARNING
34.06,74.32,152.8,93.5,43.11,DANGER
41.72,73.91,170.6,93.4,57.34,CRITICAL
39.84,63.88,140.4,96.2,51.2,DANGER
40.83,77.17,154.3,94.9,56.38,DANGER
24.59,55.82,75.3,97.2,26.27,SAFE
33.97,38.69,126.3,96.2,36.73,WARNING
27.06,61.25,131.1,95.0,30.27,WARNING
41.5,83.23,175.7,93.1,59.34,CRITICAL
26.15,50.18,103.7,100.0,27.75,SAFE
38.85,64.06,148.3,96.4,49.45,DANGER
32.66,74.74,127.1,98.4,40.79,SAFE
40.03,66.45,152.9,93.0,52.17,DANGER
41.06,91.26,163.0,89.7,60.47,CRITICAL
28.7,72.88,64.2,98.2,34.14,SAFE
19.75,14.02,106.5,98.5,16.81,SAFE
41.1,74.04,159.5,93.2,56.12,CRITICAL
25.09,32.67,84.3,96.4,24.52,SAFE
43.95,80.27,163.5,90.2,63.9,CRITICAL
43.99,80.83,182.0,92.1,64.15,CRITICAL
41.9,72.25,164.2,91.2,57.27,CRITICAL
36.83,70.19,137.5,98.5,47.17,WARNING
39.04,60.98,149.2,94.1,49.08,DANGER
31.71,81.6,121.7,97.9,40.26,WARNING
26.63,44.98,63.2,98.4,27.79,SAFE
30.44,46.54,120.0,93.7,33.1,DANGER
34.26,50.46,115.5,97.8,39.21,WARNING
35.88,48.58,151.8,94.9,41.3,DANGER
37.4,41.32,152.1,95.6,42.11,DANGER
22.62,23.69,81.4,96.7,20.76,SAFE
28.25,78.92,77.7,96.2,34.21,SAFE
35.71,57.95,112.9,94.5,42.85,WARNING
26.4,43.56,101.3,98.4,27.34,SAFE
38.73,86.85,181.8,94.4,54.4,CRITICAL
32.98,73.87,121.1,97.9,41.18,WARNING
42.22,66.55,184.1,90.1,56.35,CRITICAL
32.96,44.95,124.2,94.4,36.38,WARNING
24.08,58.89,96.5,98.2,25.88,SAFE
34.84,58.5,164.9,94.3,41.56,DANGER
27.7,54.14,89.9,97.4,30.31,SAFE
33.85,71.07,144.7,97.6,42.18,WARNING
32.81,31.52,71.9,97.4,33.96,SAFE
42.33,64.14,180.8,94.7,55.91,CRITICAL
30.3,50.55,144.3,95.0,33.47,WARNING
31.9,36.3,127.3,97.1,33.55,WARNING
30.98,52.71,137.6,97.0,34.76,WARNING
24.7,10.0,83.5,97.6,21.73,SAFE
30.88,57.89,139.0,94.4,35.37,WARNING
32.62,58.59,133.1,96.6,38.11,WARNING
21.62,33.93,78.2,97.5,20.5,SAFE
34.74,87.23,137.9,97.2,46.63,WARNING
35.33,46.13,122.7,98.2,40.02,WARNING
27.49,34.7,104.1,97.6,27.67,SAFE
26.04,20.12,96.8,96.6,24.27,SAFE
34.38,31.37,130.8,96.6,35.99,WARNING
26.16,17.15,105.1,96.8,24.08,SAFE
23.38,60.52,73.8,96.1,25.1,SAFE
34.71,44.28,136.1,96.1,38.77,WARNING
33.47,62.35,164.5,94.3,40.06,DANGER
33.84,63.78,167.9,93.4,40.89,DANGER
40.58,58.71,185.3,93.0,51.26,CRITICAL
35.84,52.64,113.8,95.9,42.04,WARNING
33.13,79.5,146.8,93.6,42.37,DANGER
43.87,60.17,173.3,90.3,57.75,CRITICAL
37.48,73.16,167.1,93.0,48.97,CRITICAL
36.99,38.85,122.0,96.8,40.99,WARNING
21.51,71.54,85.1,97.9,23.55,SAFE
27.33,43.78,83.2,99.8,28.57,SAFE
24.88,36.33,98.3,99.6,24.64,SAFE
36.97,85.7,160.8,97.5,50.63,DANGER
24.78,25.32,76.8,100.0,23.39,SAFE
37.36,70.49,175.3,92.9,48.18,CRITICAL
37.0,78.7,145.0,94.4,49.23,DANGER
42.35,67.18,158.1,92.5,56.78,CRITICAL
40.16,81.33,163.9,93.5,56.04,DANGER
37.72,59.78,134.8,95.3,46.54,DANGER
43.64,85.6,168.3,89.2,64.76,CRITICAL
31.33,57.84,131.0,96.0,36.03,WARNING
34.79,33.13,147.6,95.1,36.84,DANGER
33.2,66.19,150.8,96.1,40.27,DANGER
26.96,54.16,64.6,98.6,29.29,SAFE
29.05,20.03,101.1,98.3,27.69,SAFE
47.58,52.78,159.6,90.6,62.54,CRITICAL
43.6,85.68,174.3,89.8,64.7,CRITICAL
32.96,78.4,138.7,93.1,41.9,DANGER
26.09,36.03,86.5,97.3,26.09,SAFE
37.0,63.07,156.3,95.0,46.01,DANGER
28.37,50.4,107.5,98.0,30.77,SAFE
37.3,56.75,125.9,97.5,45.21,WARNING
23.3,62.67,113.2,96.9,25.2,SAFE
23.97,63.88,117.8,97.6,26.23,SAFE
41.1,69.74,160.2,96.5,55.02,DANGER
33.57,41.04,110.9,96.0,36.58,WARNING
45.68,81.1,190.0,92.7,68.12,CRITICAL
24.69,42.43,85.3,97.3,25.03,SAFE
33.16,82.44,141.8,93.2,42.92,WARNING
39.93,44.56,156.9,93.2,46.7,DANGER
37.59,60.53,141.3,94.2,46.48,DANGER
32.74,63.78,101.9,98.9,39.13,SAFE
22.02,76.97,80.6,98.6,24.73,SAFE
40.58,61.32,185.9,89.4,51.91,CRITICAL
42.64,61.16,160.7,92.2,55.68,CRITICAL
33.31,49.35,117.0,96.2,37.61,WARNING
40.67,92.12,164.9,89.8,59.81,CRITICAL
33.77,83.58,106.8,97.8,44.21,WARNING
33.17,54.47,119.1,95.5,38.26,WARNING
27.75,29.87,104.0,99.7,27.41,SAFE
36.57,57.72,155.9,97.1,44.2,DANGER
28.75,10.0,101.3,97.2,26.05,SAFE
34.09,39.25,131.9,95.0,36.99,DANGER
43.03,86.94,175.5,91.6,63.74,CRITICAL
22.98,65.08,109.5,97.6,24.99,SAFE
27.7,50.18,84.5,97.0,29.83,SAFE
39.44,68.36,137.2,94.1,51.52,DANGER
34.27,89.31,119.2,95.0,46.13,WARNING
23.14,28.18,84.3,100.0,21.77,SAFE
30.36,45.49,123.6,95.6,32.84,WARNING
31.53,46.28,133.8,98.3,34.57,WARNING
41.68,71.88,164.1,91.7,56.72,CRITICAL
37.67,60.21,151.3,94.3,46.56,DANGER
37.8,62.75,140.9,95.3,47.32,WARNING
28.63,49.37,108.2,96.8,30.99,SAFE
35.38,84.52,156.7,94.6,47.34,DANGER
39.55,51.04,153.2,93.7,47.62,DANGER
43.25,86.45,174.1,93.8,64.11,CRITICAL
34.11,37.41,107.8,96.5,36.69,WARNING
22.71,49.64,101.0,98.3,23.21,SAFE
37.62,75.52,167.4,94.1,49.74,CRITICAL
37.37,57.16,148.8,92.2,45.41,DANGER
45.73,80.51,156.9,90.7,68.05,DANGER
